"","year","age","value","model","value_lower","value_upper"
"68",1961,5,NA,"Independent model",NA,NA
"69",1962,5,0.0178313910324913,"Independent model",0.00177044967102185,0.14531856836129
"70",1963,5,0.00826611696354126,"Independent model",0.0010903877347908,0.045134231492509
"71",1964,5,0.0101394496128107,"Independent model",0.00133749687432232,0.0495670106674034
"72",1965,5,0.00577844637525879,"Independent model",0.00103169928977473,0.0236695640581943
"73",1966,5,0.00813138935692049,"Independent model",0.00122802027112738,0.0419029089825218
"74",1967,5,0.0121711673134206,"Independent model",0.00159840404877652,0.054952669366072
"75",1968,5,0.0215493591932899,"Independent model",0.00181675873591904,0.104364921470939
"76",1969,5,0.136345151949326,"Independent model",0.0724251884045532,0.198523138181414
"77",1970,5,0.20197023370272,"Independent model",0.1461591976715,0.265266320810988
"78",1971,5,0.0152027865297567,"Independent model",0.00279864563874842,0.0526738929633221
"79",1972,5,0.00566056777459245,"Independent model",0.00129699594255872,0.0202519946125671
"80",1973,5,0.00406397034014231,"Independent model",0.000762475042275037,0.017068271303573
"81",1958,6,NA,"Independent model",NA,NA
"82",1959,6,NA,"Independent model",NA,NA
"83",1960,6,NA,"Independent model",NA,NA
"84",1961,6,NA,"Independent model",NA,NA
"85",1962,6,NA,"Independent model",NA,NA
"86",1963,6,0.00811111475563512,"Independent model",0.00108635193317172,0.0441275645218312
"87",1964,6,0.00989953616481391,"Independent model",0.00132449972870687,0.0492094297362135
"88",1965,6,0.00560144083723301,"Independent model",0.000994884943250408,0.0228056465580985
"89",1966,6,0.00733526354375106,"Independent model",0.00108063796710002,0.0369257484073619
"90",1967,6,0.0118008504178813,"Independent model",0.00146121862833641,0.0534608243274205
"91",1968,6,0.0213533249282516,"Independent model",0.00178956964893983,0.10241032476414
"92",1969,6,0.134480877174159,"Independent model",0.0711796579140005,0.195310276108932
"93",1970,6,0.200225635313105,"Independent model",0.144877453275975,0.262432711355117
"94",1971,6,0.0150314903942153,"Independent model",0.0027935539108025,0.051779797455725
"95",1972,6,0.00556992739694232,"Independent model",0.00128545274651629,0.0197269256284495
"96",1973,6,0.0039434654653474,"Independent model",0.000748104549861111,0.0160517558114316
"97",1958,7,NA,"Independent model",NA,NA
"98",1959,7,NA,"Independent model",NA,NA
"99",1960,7,NA,"Independent model",NA,NA
"100",1961,7,NA,"Independent model",NA,NA
"101",1962,7,NA,"Independent model",NA,NA
"102",1963,7,NA,"Independent model",NA,NA
"103",1964,7,0.00976626921534317,"Independent model",0.00126608872032186,0.0475436842483248
"104",1965,7,0.005445479980848,"Independent model",0.000960743577534116,0.0225114763693452
"105",1966,7,0.00696885429471255,"Independent model",0.00103311844550943,0.0344117336825147
"106",1967,7,0.0105475160147573,"Independent model",0.00137070277997784,0.0493183354947082
"107",1968,7,0.0203801706727765,"Independent model",0.00172450531134283,0.100193265247974
"108",1969,7,0.13213442847109,"Independent model",0.0699964350277196,0.19277334629811
"109",1970,7,0.196475297225322,"Independent model",0.141852836529427,0.258544331854094
"110",1971,7,0.0148744120424863,"Independent model",0.00278261056615878,0.0516566072351339
"111",1972,7,0.00551402116703329,"Independent model",0.00128098202361333,0.0196221129992055
"112",1973,7,0.00390376768707169,"Independent model",0.000744363658160716,0.015896310998297
"113",1958,8,NA,"Independent model",NA,NA
"114",1959,8,NA,"Independent model",NA,NA
"115",1960,8,NA,"Independent model",NA,NA
"116",1961,8,NA,"Independent model",NA,NA
"117",1962,8,NA,"Independent model",NA,NA
"118",1963,8,NA,"Independent model",NA,NA
"119",1964,8,NA,"Independent model",NA,NA
"120",1965,8,0.00526816893087297,"Independent model",0.000916749838685075,0.0220125226430622
"121",1966,8,0.00676004725253146,"Independent model",0.00102261046127245,0.034348022453368
"122",1967,8,0.0098888019900681,"Independent model",0.00133269124096504,0.0454164883969005
"123",1968,8,0.0184905265464611,"Independent model",0.00153491262673394,0.0932559655953262
"124",1969,8,0.125134359067902,"Independent model",0.0676977351898074,0.186926114502616
"125",1970,8,0.193984845482268,"Independent model",0.140483520639594,0.254349708073622
"126",1971,8,0.0145226207489535,"Independent model",0.00276679370115928,0.0509981981043063
"127",1972,8,0.00547596420758846,"Independent model",0.00127173533275957,0.0195899890119123
"128",1973,8,0.00387314593176924,"Independent model",0.000742461947557926,0.0156820827163012
"129",1958,9,NA,"Independent model",NA,NA
"130",1959,9,NA,"Independent model",NA,NA
"131",1960,9,NA,"Independent model",NA,NA
"132",1961,9,NA,"Independent model",NA,NA
"133",1962,9,NA,"Independent model",NA,NA
"134",1963,9,NA,"Independent model",NA,NA
"135",1964,9,NA,"Independent model",NA,NA
"136",1965,9,NA,"Independent model",NA,NA
"137",1966,9,0.00664579751218784,"Independent model",0.00100321748668531,0.0337104973021341
"138",1967,9,0.00966538533519058,"Independent model",0.00128658369557084,0.0435116350637037
"139",1968,9,0.0178080499836199,"Independent model",0.0015052704636813,0.086965356716594
"140",1969,9,0.112047213208668,"Independent model",0.0606861415997803,0.164694941524421
"141",1970,9,0.185742412928567,"Independent model",0.134692664686054,0.248820908516802
"142",1971,9,0.0142548379099118,"Independent model",0.00268478373606368,0.0491787363774979
"143",1972,9,0.00534701471765898,"Independent model",0.00123727019882277,0.0194952093988883
"144",1973,9,0.00383032444334769,"Independent model",0.000739553851745084,0.0155078353995131
"145",1958,1,0.0107494351151476,"Independent model + age risk",0.00144356763421534,0.0895815520543636
"146",1959,1,0.0124916492003435,"Independent model + age risk",0.0015237638426375,0.100205599789393
"147",1960,1,0.0164572054820181,"Independent model + age risk",0.00173042903027618,0.205225499521982
"148",1961,1,0.0742323246336323,"Independent model + age risk",0.0035814905880316,0.306183423985503
"149",1962,1,0.0224144540191122,"Independent model + age risk",0.00233906465618431,0.145726470592216
"150",1963,1,0.0106719276440954,"Independent model + age risk",0.0016699976630498,0.0538814046655622
"151",1964,1,0.0119387618550357,"Independent model + age risk",0.0019419446864862,0.0573590013347659
"152",1965,1,0.00673021511810573,"Independent model + age risk",0.00117671683634963,0.0310845726233562
"153",1966,1,0.00594617184964102,"Independent model + age risk",0.00112478879671783,0.0272163917483312
"154",1967,1,0.0084728803823842,"Independent model + age risk",0.0012589499102466,0.0405490587506842
"155",1968,1,0.113666133004648,"Independent model + age risk",0.0422525248507286,0.204669698229805
"156",1969,1,0.232187668371649,"Independent model + age risk",0.147169350772507,0.343396398059984
"157",1970,1,0.0194480861403306,"Independent model + age risk",0.00368722668575992,0.0612077804726516
"158",1971,1,0.0304031647468449,"Independent model + age risk",0.00659222054157712,0.0764035722800435
"159",1972,1,0.00945506194648721,"Independent model + age risk",0.00136157168486108,0.0401592303549402
"160",1973,1,0.00641125789445546,"Independent model + age risk",0.00106699084635602,0.0368554782685602
"161",1958,2,NA,"Independent model + age risk",NA,NA
"162",1959,2,0.012325794167828,"Independent model + age risk",0.00153945763103495,0.0986555333582462
"163",1960,2,0.0161461960852297,"Independent model + age risk",0.00176224944582749,0.203023620135654
"164",1961,2,0.0727750886764348,"Independent model + age risk",0.00326038053567592,0.302237649075963
"165",1962,2,0.0200514631444214,"Independent model + age risk",0.00206985226355599,0.145913983372488
"166",1963,2,0.0102258196268772,"Independent model + age risk",0.00159491389227535,0.0543955828998977
"167",1964,2,0.0118780358977788,"Independent model + age risk",0.00189059800818506,0.0583776335788067
"168",1965,2,0.00669478824154362,"Independent model + age risk",0.00120438359138042,0.0312354344037526
"169",1966,2,0.0059596959542376,"Independent model + age risk",0.00111026093444415,0.0274547607187914
"170",1967,2,0.00849827945303493,"Independent model + age risk",0.00124570590865379,0.0401985437301502
"171",1968,2,0.113173491617646,"Independent model + age risk",0.0423966323584815,0.201557329220842
"172",1969,2,0.207716436794162,"Independent model + age risk",0.126771014359189,0.305401458417343
"173",1970,2,0.0150242804400491,"Independent model + age risk",0.00294301477646779,0.0487324378312236
"174",1971,2,0.0299307796875017,"Independent model + age risk",0.00641797466331354,0.076793446656558
"175",1972,2,0.00908125828613176,"Independent model + age risk",0.0013163235711812,0.0395769527970675
"176",1973,2,0.00641495179007312,"Independent model + age risk",0.00107642409222347,0.0352014973283676
"177",1958,3,NA,"Independent model + age risk",NA,NA
"178",1959,3,NA,"Independent model + age risk",NA,NA
"179",1960,3,0.0159803985944871,"Independent model + age risk",0.00180914662927163,0.207272131387963
"180",1961,3,0.0711340787438094,"Independent model + age risk",0.00317292310582309,0.30121385639893
"181",1962,3,0.0193317925063161,"Independent model + age risk",0.00192716273362824,0.143647076796301
"182",1963,3,0.00942743481054403,"Independent model + age risk",0.00140609599044342,0.0510570821467267
"183",1964,3,0.0116533608190269,"Independent model + age risk",0.00189819079733255,0.0572610387501916
"184",1965,3,0.00659772987306713,"Independent model + age risk",0.00116685772973834,0.0316958820209528
"185",1966,3,0.00597776424027214,"Independent model + age risk",0.00113674140802206,0.027385760088476
"186",1967,3,0.00852036691207571,"Independent model + age risk",0.00127501009506114,0.0402155926558422
"187",1968,3,0.112609692849212,"Independent model + age risk",0.0422058135395427,0.205069531389842
"188",1969,3,0.206108430338914,"Independent model + age risk",0.127711499181564,0.299949087261048
"189",1970,3,0.0133101200976381,"Independent model + age risk",0.00267457804854825,0.04414185156266
"190",1971,3,0.0222935078282511,"Independent model + age risk",0.00494501480773798,0.0623795744191504
"191",1972,3,0.00887991576701147,"Independent model + age risk",0.00126529403031676,0.0387296608853559
"192",1973,3,0.00627437395599666,"Independent model + age risk",0.00104794232929136,0.0341691181318515
"193",1958,4,NA,"Independent model + age risk",NA,NA
"194",1959,4,NA,"Independent model + age risk",NA,NA
"195",1960,4,NA,"Independent model + age risk",NA,NA
"196",1961,4,0.0711211623835274,"Independent model + age risk",0.00316603124074341,0.300651144162683
"197",1962,4,0.0187895958507949,"Independent model + age risk",0.00191268090306387,0.142276297132786
"198",1963,4,0.00910554501433034,"Independent model + age risk",0.00127490427213583,0.0494204732767756
"199",1964,4,0.0105113033892532,"Independent model + age risk",0.00170679672662827,0.0521482041558306
"200",1965,4,0.00628614716940411,"Independent model + age risk",0.00111017458110781,0.0315707763359714
"201",1966,4,0.00597140238244806,"Independent model + age risk",0.00109550343919567,0.0270776454007605
"202",1967,4,0.00847429341880605,"Independent model + age risk",0.00122369777477695,0.0403608652331071
"203",1968,4,0.112781598612249,"Independent model + age risk",0.0412385023268617,0.207385405543312
"204",1969,4,0.206159202444924,"Independent model + age risk",0.126126748627541,0.303788226173329
"205",1970,4,0.0131850593179253,"Independent model + age risk",0.00260613938980478,0.0440497302225357
"206",1971,4,0.0201805730325371,"Independent model + age risk",0.00428808077382954,0.0549314384139116
"207",1972,4,0.00675703165988471,"Independent model + age risk",0.000953334158382377,0.0308892254138231
"208",1973,4,0.00620728192102428,"Independent model + age risk",0.00101518498351849,0.0349818268526038
"209",1958,5,NA,"Independent model + age risk",NA,NA
"210",1959,5,NA,"Independent model + age risk",NA,NA
"211",1960,5,NA,"Independent model + age risk",NA,NA
"212",1961,5,NA,"Independent model + age risk",NA,NA
"213",1962,5,0.0187901758944808,"Independent model + age risk",0.00184485509023793,0.142441969510745
"214",1963,5,0.00898077224110955,"Independent model + age risk",0.00124669799869523,0.0482004910218244
"215",1964,5,0.0103537518162309,"Independent model + age risk",0.00164586166481807,0.0506206665824291
"216",1965,5,0.00571610938724612,"Independent model + age risk",0.00101633814867217,0.0288421615309986
"217",1966,5,0.00575433672931413,"Independent model + age risk",0.00106469008089968,0.0269461432841591
"218",1967,5,0.00836384449115629,"Independent model + age risk",0.00117974265245395,0.0416423887429874
"219",1968,5,0.111753898129428,"Independent model + age risk",0.0402717632460767,0.206475057265409
"220",1969,5,0.204841349720811,"Independent model + age risk",0.124114304562966,0.308024673766678
"221",1970,5,0.0131617657447229,"Independent model + age risk",0.00254706054268024,0.0436758953982197
"222",1971,5,0.0200902900810471,"Independent model + age risk",0.00424871451698957,0.0545184504295335
"223",1972,5,0.00605456816320819,"Independent model + age risk",0.000843871400567253,0.0275231565854821
"224",1973,5,0.00476824938923644,"Independent model + age risk",0.000767377042120786,0.028615968206086
"225",1958,6,NA,"Independent model + age risk",NA,NA
"226",1959,6,NA,"Independent model + age risk",NA,NA
"227",1960,6,NA,"Independent model + age risk",NA,NA
"228",1961,6,NA,"Independent model + age risk",NA,NA
"229",1962,6,NA,"Independent model + age risk",NA,NA
"230",1963,6,0.00873830187660272,"Independent model + age risk",0.00119531062715678,0.0474590591606258
